datetime,temp,feelslike,dew,humidity,precip,snow,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,source,city,temp_range,heat_index,severity_score,month,season,day_of_week,is_weekend,health_risk_score
2024-09-21,65.29459889922096,66.94321589085038,55.79620418500996,72.63327312494607,-0.0106106117518655,0.0,1013.270369760776,22.58061456728137,15.082665361079451,250.13224823997945,23.33036407974665,8.811488502338497,0.6173443406134103,Partly cloudy throughout the day.,fcst,San Diego,3.7011300709391928,74.20136452069299,2.478988360925274,9.0,Fall,Saturday,True,9.198803893401651
2024-09-07,74.64300653958581,73.3247638899858,60.28923199402557,70.537707003166,-0.0082663499645122,0.0,1012.3580418490008,10.371199927521658,10.117121931208793,269.89791132364957,24.07298994150629,8.823448942540335,0.140608323052872,Clear conditions throughout the day.,comb,San Jose,27.521146552126694,76.29115265440983,3.394749517359042,9.0,Fall,Saturday,True,9.912317347133802
2024-09-16,68.52614831731641,68.92861471325095,50.05986328667192,55.16463039183073,0.0026317746864785,0.0,1029.9728157122606,-2.312245657645638,15.052057823122729,230.01619030133804,19.62085661547639,7.821446849566412,0.4360287265702731,Clear conditions throughout the day.,fcst,New York City,10.33946080094493,77.59407280321028,2.960453964256947,9.0,Fall,Monday,False,9.299141826158165
2024-09-16,71.85074343512497,68.88974383828597,45.647310403069895,42.00763448903401,0.0084477845305912,0.0,1011.1890916242288,0.0046305420239222,15.044303631188368,267.3400795481923,22.876822737488347,9.02444673704336,0.4654378877429349,Clear conditions throughout the day.,fcst,Los Angeles,18.823264589246836,77.76252381866631,2.5610835411649924,9.0,Fall,Monday,False,8.717382315013316
2024-09-09,65.5392234736082,65.43116328700901,47.19247262982536,52.662395558165024,-0.003912717751663,0.0,1018.9417345599036,15.279941942121232,10.129277558092648,251.87916399332025,23.093862040226128,6.72963837710585,0.2392592563044105,Clear conditions throughout the day.,fcst,New York City,23.59511836138723,78.1177067343324,3.1507395289113735,9.0,Fall,Monday,False,9.371840629365035
2024-09-16,70.10366705369113,68.67691506316467,44.87566237481812,44.00955629244475,0.0037477275515972,0.0,1011.2567094372596,-1.1011714968180826,15.308728337809946,268.6260936264181,23.7394291203915,9.3112929186301,0.4473836268992596,Clear conditions throughout the day.,fcst,Los Angeles,17.91717805986613,77.31588829739826,2.558004961033791,9.0,Fall,Monday,False,8.742635105976298
2024-09-15,92.00179050204758,92.42665988751352,61.05719678800967,35.318412053374985,0.0136807638918537,0.0,1007.2297506285804,6.780070167144669,14.174444987433692,267.9889825372169,22.046903034628965,7.944021106621158,0.4099567560893153,Clear conditions throughout the day.,fcst,Phoenix,18.716046180348332,92.31368043264536,3.5186779729873967,9.0,Fall,Sunday,True,10.431732101249729
2024-09-12,92.74526339154517,87.60128978925658,41.504524443533384,19.73815492778763,0.0033975134260683,0.0,1001.5617819997408,5.420226323400612,14.857197950189969,279.6768915106056,23.633563882102756,8.68454355282784,0.3216939172377533,Clear conditions throughout the day.,fcst,Phoenix,20.899458429432897,88.13210361218312,3.97455487678677,9.0,Fall,Thursday,False,9.537717667973668
2024-09-18,78.74466317323005,76.57534972492549,49.054638723398035,41.6889557667639,0.0063270158924411,0.0,1016.7343598948556,8.326742801884507,14.7702365852406,202.43699828861068,18.219603911736098,6.841878867395337,0.5706449147782944,Clear conditions throughout the day.,fcst,Chicago,18.28747359498107,77.81844187971437,3.1112269367535315,9.0,Fall,Wednesday,False,8.96536044722506
2024-09-17,82.65345085824342,84.69462252515862,71.21258808964411,67.0161081509207,0.0577760955589914,0.0,1012.7543729982984,44.79369314461778,14.835866286650417,243.20944933148337,21.47665400312586,7.089259182209706,0.4934213617984341,Partly cloudy throughout the day with storms possible.,fcst,Houston,13.800443659105564,87.70910554380748,2.876924785388184,9.0,Fall,Tuesday,False,10.762305643267489
2024-09-15,66.09924279418527,65.7527072280923,47.228080335882055,49.51393207434279,-0.0003135440195496,0.0,1011.8466261651156,-0.067946541149094,14.988435344693071,249.4117238487461,22.57989800655502,8.200993956087599,0.4341674713586089,Clear conditions throughout the day.,fcst,San Jose,18.532123762086513,77.1209717932447,2.6104461866474575,9.0,Fall,Sunday,True,9.056685200726562
2024-09-12,67.12225997866611,65.0392545831042,59.914983814318504,81.15271015315797,0.0122875585338883,0.0,1005.9921981497216,14.570056530529437,14.77170749622253,259.9990692888294,23.30266743677545,9.0243260431508,0.3173763492573804,Clear conditions throughout the day.,fcst,Los Angeles,16.256237288878353,69.01549069764941,3.2847522288242423,9.0,Fall,Thursday,False,9.50189382397593
2024-09-08,73.35957028011147,71.13522473742259,57.064917967210896,62.99337123284023,-0.0090574437776531,0.0,1012.1203215492636,18.611957532559547,9.665057635248887,275.7401141127177,24.21885883387078,9.012765935019898,0.1820593618604284,Clear conditions throughout the day.,fcst,San Jose,28.35096750690686,75.76440474863934,3.113768131364272,9.0,Fall,Sunday,True,9.462783746832349
2024-09-12,67.44376644446547,66.83729527166814,53.79766891956398,66.89283104651183,-0.0115118109935513,0.0,1006.8442035434456,17.922789017925343,14.72237884575423,270.428195395673,22.445806970551516,7.771900989050839,0.3004637568076005,Clear conditions throughout the day.,fcst,San Jose,21.649119558001654,74.9375139543604,3.409222787477153,9.0,Fall,Thursday,False,9.708272457269906
2024-09-14,73.00070233702955,72.28203934454253,59.76579691995176,64.41622740589125,0.024596557393041,0.0,1020.8785827909142,21.556002207677487,15.192571313610731,244.55097353671732,21.30628856394441,6.221939812795718,0.3855331814155455,Partly cloudy throughout the day.,fcst,New York City,13.94646009023876,75.79290584874306,2.619118710143603,9.0,Fall,Saturday,True,9.21693696226228
2024-09-08,81.45159184017938,81.64146045451798,66.04163407443924,60.30393794586822,0.0025337129184895,0.0,1008.6643559543766,31.47096951049144,9.937016771692152,255.41700091648863,21.38673755796329,8.082870837198785,0.2024807373702822,Partly cloudy throughout the day.,fcst,San Diego,9.702350477760588,83.18990947119302,3.3472778070054536,9.0,Fall,Sunday,True,10.21205860400888
2024-09-07,58.91281944303858,58.75930606045691,42.216752397837794,56.74312686649575,0.0044980402406096,0.0,1021.1683197996164,22.44571116583041,10.181632071410434,194.5501364457907,16.53906667833081,8.047862757422031,0.1372168442462314,Clear conditions throughout the day.,comb,Chicago,11.69115192309344,83.73084457495428,4.308535975754469,9.0,Fall,Saturday,True,10.939276476544494
2024-09-18,69.54607532812457,68.10358338071887,61.20683577343459,72.20954288875224,0.0962661077329485,0.0,1023.1679723821128,82.52192242190955,14.901853358126006,69.96715574608848,6.445876903975752,3.0025212859351416,0.521415860323887,Partly cloudy throughout the day.,fcst,Philadelphia,13.71549082164681,72.09203831179342,2.017021148672107,9.0,Fall,Wednesday,False,8.694181860154098
2024-09-21,67.03513735871692,66.9231209546376,57.701898834848976,69.41851350076372,0.0063298610312483,0.0,1013.1084192457212,27.75923763695641,14.636436918304412,257.95271767997855,21.4832225517237,9.079159064756697,0.6174533060327502,Partly cloudy throughout the day.,fcst,San Diego,3.1373581142041225,74.42421040895921,2.4619863252772776,9.0,Fall,Saturday,True,8.987104520046119
2024-09-18,69.86319657326818,69.37370273465542,60.1405689549763,76.16567547073791,0.0983722601390346,0.0,1024.0190103433197,85.04709507074362,14.827423773358955,76.73044485961975,7.167272529605753,2.8807383307198418,0.5138625069500937,Partly cloudy throughout the day.,fcst,Philadelphia,12.624821408191163,72.55701066250099,2.047298963909681,9.0,Fall,Wednesday,False,8.783382100528115
2024-09-15,71.05470427572722,72.59553205198358,41.058454284691166,39.18967472779837,0.0063673538522551,0.0,1010.9407629386668,3.4266312399950314,14.721503150083622,269.1168393100073,23.205172846290516,9.140024837996693,0.3977441485614207,Clear conditions throughout the day.,fcst,Los Angeles,22.68009979805591,77.63299767241445,2.4285541391366468,9.0,Fall,Sunday,True,8.784907417737907
2024-09-10,80.53502040422414,80.62398412895506,72.5290704439303,81.42026683702093,0.246242153215718,0.0,1012.9020731678996,78.34296319371313,11.819327254127254,212.26488801557605,17.93667850130266,6.1197590754710225,0.2840684456687218,Partly cloudy throughout the day with a chance of rain.,fcst,Houston,5.64685441593062,81.58175338256736,2.996219980229782,9.0,Fall,Tuesday,False,10.57431709657028
2024-09-07,77.91221743561469,76.76344158453486,55.076888607309776,49.82343419809269,0.0013726956504546,0.0,1017.7864915785184,3.009715646818029,10.235021925686896,298.19991041583734,25.788020770803996,9.985369846665312,0.1545033351527717,Clear conditions throughout the day.,comb,Dallas,16.51694487242815,78.00783910780667,4.633842318507077,9.0,Fall,Saturday,True,10.12405624082063
2024-09-07,77.96208817167783,77.96506427487378,66.7257375731572,68.1611320130107,0.0087928015035172,0.0,1012.7985762560288,40.5813289052328,9.948967369873372,184.6748375759535,15.095569790248316,8.959440152117587,0.145202731310991,Clearing in the afternoon.,comb,Houston,18.50886063057778,81.22023599872512,5.132776432971567,9.0,Fall,Saturday,True,11.485724936375036
2024-09-07,77.95467759078944,76.9358984605,56.092962782982426,51.04104110397555,0.0155152749350954,0.0,1017.697005381058,3.4749729444876003,10.059811803734595,300.2084390483617,25.95330388515625,9.678247928677685,0.1689688082876111,Clear conditions throughout the day.,comb,Dallas,16.074554692975962,78.17771209655126,4.612390843874401,9.0,Fall,Saturday,True,10.11489102925683
2024-09-14,66.80109498918499,66.77426557023652,63.2147701600133,83.86863288762638,0.0016066114226381,0.0,1010.570519006686,19.27558337849761,15.228041828995252,261.13098861967296,22.380315428124742,8.74178473133917,0.3886702332293101,Clear conditions throughout the day.,fcst,Los Angeles,17.500925716105186,65.98156953244983,3.375473650375803,9.0,Fall,Saturday,True,9.510039708536883
2024-09-16,85.20848812286394,86.79155854558495,65.07007933145563,54.145397168267046,0.1459426917021003,0.0,1012.4236191641156,45.011214957987086,14.78924806857888,269.189539052277,22.48541170370036,8.081355873281844,0.4567472082617778,Becoming cloudy in the afternoon.,fcst,San Antonio,19.80749297316452,87.55044195597912,3.814831025981777,9.0,Fall,Monday,False,10.732074267257572
2024-09-15,92.50927064810844,92.3790070019076,62.53967158404173,36.72936207769679,0.0072452524656562,0.0,1007.6212139127,-2.633003080970165,14.126973101613444,256.9180097637883,22.36079749746325,8.134865743885952,0.4429621201719395,Clear conditions throughout the day.,fcst,Phoenix,18.71858704897728,91.59502989058625,3.351427425804746,9.0,Fall,Sunday,True,10.46626726891818
2024-09-07,70.1417012856727,69.26152268006231,62.98836441303041,80.22649247012936,0.3936483325034372,0.0,1011.834669096604,78.95605157881715,9.499739329970076,124.88719737279018,11.06025493976651,5.159509390563602,0.1716574341870667,Partly cloudy throughout the day with rain in the morning and afternoon.,comb,New York City,9.648303334062506,70.20100701428957,3.3077071457760368,9.0,Fall,Saturday,True,9.718913717391503
2024-09-07,69.0045460462145,70.62570035195307,61.300470426399585,78.16871917019436,0.3978935779665326,0.0,1011.2536478307866,77.08250865754928,9.852193417537723,125.43729426542583,11.824439318863623,4.799180401822523,0.1331943751422396,Partly cloudy throughout the day with rain in the morning and afternoon.,comb,New York City,11.262320962182764,70.53116576043301,3.3389910349456247,9.0,Fall,Saturday,True,9.847900877843289
2024-09-16,88.35996680821648,89.28243110155434,66.1038520602905,48.40088374575056,-0.0031919211342761,0.0,1012.3714638396988,13.648000759782828,15.22069470017851,264.10299762039614,22.476129470276412,8.341878380430694,0.4501865822029164,Clear conditions throughout the day.,fcst,Dallas,19.171032959020703,90.35513894259115,3.7363234440568314,9.0,Fall,Monday,False,10.821294536645514
2024-09-16,68.61983582548999,68.99723318348619,60.19666197064996,70.57654803281709,0.0007583735973328,0.0,1010.0101311310552,-0.2709860844910952,14.764486595060008,259.26726482778145,23.172976553268008,9.149110584393265,0.478767749949776,Clear conditions throughout the day.,fcst,San Diego,3.009166896792915,73.64497952713273,2.6226379102872617,9.0,Fall,Monday,False,9.260739592947829
2024-09-10,94.52885018059492,91.53943315861603,40.36048641857996,14.573792480371177,0.0147990673159814,0.0,1006.827198504594,6.782643776865728,12.671273882155274,285.46446357473576,24.01750567759873,8.914517128671159,0.2341088150344453,Clear conditions throughout the day.,fcst,Phoenix,25.82527310824701,89.64187993172793,2.9318160805821982,9.0,Fall,Tuesday,False,9.565102952239869
2024-09-07,78.58461895004784,79.93046712624259,69.84572981412661,72.59521244305509,0.0124698988927947,0.0,1008.0642430304488,47.970179120087074,9.646479994577115,232.9544150929258,18.60721501154072,8.024346159573318,0.1562116298086677,Clearing in the afternoon.,comb,San Diego,11.321777092972743,80.5227449106304,3.1579993662641663,9.0,Fall,Saturday,True,10.306480515495377
2024-09-12,75.6308638323036,79.87397777712684,71.38268798151432,83.87263048387832,0.0999164514075923,0.0,1008.600378896106,39.47954203541112,12.306083111225874,183.45984263056883,16.432559642469975,5.74697638874803,0.3156754939949154,Partly cloudy throughout the day.,fcst,Dallas,14.669630343014791,79.65141643370139,2.70834358845693,9.0,Fall,Thursday,False,10.19385621009826
2024-09-12,80.66617253833427,85.10175801587427,69.00281896455174,73.90331730980282,0.2474455559653829,0.0,1007.6911456718944,30.30918085708584,14.751844864070891,266.4732554637591,23.07946366608482,8.908040035983923,0.327363993200896,Partly cloudy throughout the day.,fcst,San Antonio,16.140779057861906,84.91510346586884,3.2601364326395337,9.0,Fall,Thursday,False,10.862177469951185
2024-09-17,84.02963222951017,83.32227878911236,64.46866733855006,56.52424063644625,-0.004954464264893,0.0,1012.1568752872936,38.15677748733521,15.049984663696062,267.1686613210126,23.63865717758181,8.080237313914083,0.5117937093792476,Clearing in the afternoon.,fcst,San Antonio,19.18319713100843,85.44043392984246,3.6438240544067466,9.0,Fall,Tuesday,False,10.641654432640712
2024-09-19,77.83877226529505,78.18668216972696,56.656324596035304,49.069513684417494,0.0062818969365306,0.0,1014.5991864043835,8.933593785027227,15.102083772752122,205.4618545650263,17.046608095482036,7.009344991092392,0.5669011392608919,Clear conditions throughout the day.,fcst,Chicago,16.79858767332533,79.4443214785311,2.6043844279086223,9.0,Fall,Thursday,False,9.141552632807606
2024-09-13,75.2440042767332,74.11195554128763,61.573125695734205,61.05250064286428,0.0069335359415453,0.0,1021.3161189809548,22.841556805764945,14.9343820762332,261.74029548361455,22.13947888852279,6.259845519212796,0.3512146712965964,Partly cloudy throughout the day.,fcst,New York City,15.317938743169874,77.54563650009275,2.3988169448404655,9.0,Fall,Friday,False,9.40116403051742
2024-09-14,81.25621524184196,89.9658760700249,75.75802665513814,77.98308071633606,0.0857560565105967,0.0,1010.8936562743309,48.60523321788355,14.797213170327009,268.82030296259666,22.886083955373135,7.779463070215642,0.374705267209203,Partly cloudy throughout the day with storms possible.,fcst,Houston,11.11443703903518,89.76408867638614,2.704326949316905,9.0,Fall,Saturday,True,11.198801548803408
2024-09-09,85.998880971992,86.34967315070026,55.24250466228411,37.61728246520541,-0.0034908639820314,0.0,1009.6463433389696,11.848765787708112,10.257612106114228,316.95878357230305,27.19896146807564,8.982539371171088,0.2147888697647083,Clear conditions throughout the day.,fcst,Los Angeles,22.970537136515645,83.93206574448475,3.6341547600458664,9.0,Fall,Monday,False,9.610426111773297
2024-09-13,75.1591083948809,76.04343209503796,58.79418500549656,62.57894903523218,0.0131936628010394,0.0,1018.6482221857774,16.990298360717972,15.244862707099886,243.39780182499396,21.06451678518496,6.830567870093964,0.3344551941537216,Clear conditions throughout the day.,fcst,Chicago,14.477926257547171,78.9565043278227,2.8438952079374493,9.0,Fall,Friday,False,9.527791199035857
2024-09-16,68.68769289605758,69.50425745168029,43.30643958281961,42.85868803197207,0.0065937115557409,0.0,1011.2874689928036,9.56378801002264,15.197132744731054,254.34618660769075,22.294352089777085,8.22882625150172,0.4499757839151496,Clear conditions throughout the day.,fcst,San Jose,22.034851697456727,76.84820938813252,2.3217239693382643,9.0,Fall,Monday,False,8.872379686615368
2024-09-10,92.88631424921525,89.1978606769547,39.318123881688294,14.17462443471961,0.0174011663538131,0.0,1006.495806011265,6.460683163202024,12.828482566940163,278.2271916807987,23.803338808158145,9.0395559888794,0.2604184706245266,Clear conditions throughout the day.,fcst,Phoenix,24.90349892499236,89.28717754376144,2.8065072476354262,9.0,Fall,Tuesday,False,9.493775781996556
2024-09-09,73.28067860956337,74.48679755170518,58.056622146739464,60.013267586851896,-0.020401248741172,0.0,1014.04935193272,10.719984467992983,9.965314716218549,311.56864500663954,27.56672821156122,9.001258645602709,0.1989106741323787,Clear conditions throughout the day.,fcst,San Jose,24.751081512658295,76.21245894035948,3.4663719094003542,9.0,Fall,Monday,False,9.739886460544785
2024-09-21,76.73205513073039,76.41712115794833,58.20630353473493,56.69354993104389,0.2303625790760003,0.0,1018.1980337050368,39.689023909396454,14.707458155439882,218.8817070385906,18.589981825705102,6.980153505766403,0.6118763003112622,Becoming cloudy in the afternoon.,fcst,Philadelphia,18.241091257342152,79.55713065136123,2.9713048353548532,9.0,Fall,Saturday,True,9.662894399799116
2024-09-13,74.65280253694345,75.75234857806441,60.677113717402975,63.88827643777864,0.0166752517364254,0.0,1018.6751817749272,18.1773048777871,15.084878394192485,241.7358961901279,20.868124188614814,6.869255580593286,0.3630909548574744,Clear conditions throughout the day.,fcst,Chicago,14.511509596015422,77.20478658197192,2.805488685250329,9.0,Fall,Friday,False,9.49512423360076
2024-09-15,70.07898469173054,69.58195941426902,59.38586523622209,67.79116100962312,-0.0017204353236072,0.0,1027.3418466006317,38.225874608129054,14.916702707218857,160.92159337142806,12.938425920675996,5.178649128202075,0.430059868330472,Partly cloudy throughout the day.,fcst,New York City,7.785068428578736,75.31184325563332,2.2510920537542547,9.0,Fall,Sunday,True,8.947426944723269
2024-09-19,66.18536984192406,67.24479575679285,56.69088203752594,69.41754421776929,0.041654322265978,0.0,1012.077595691224,33.251863884895876,15.204160826788218,260.0580262370775,22.76765920798996,9.025431696436703,0.5482091795796001,Partly cloudy throughout the day.,fcst,San Diego,3.3990411218030743,74.20193776010643,2.6676756865774616,9.0,Fall,Thursday,False,9.29658126826628
2024-09-11,69.38419831937803,70.01062564280798,64.54878137276863,77.73206765131228,0.0085455505018252,0.0,1007.7472424367222,36.36087535776687,14.785641876743313,285.1723079615539,24.19822411678814,9.036484482598448,0.2767762370723824,Partly cloudy throughout the day.,fcst,San Diego,5.910030424702989,68.93944800810546,3.5134523345465136,9.0,Fall,Wednesday,False,9.764287862897266
2024-09-12,71.37171449904649,73.89087879666727,59.933085943520375,63.959071531876816,-0.0017507330601236,0.0,1021.3775611325058,10.284187017196372,14.800760197111236,255.84578533168664,22.488185463506163,6.0868050345723175,0.3431522012453792,Clear conditions throughout the day.,fcst,Philadelphia,21.44161964390169,75.89663775723244,2.0946304373499443,9.0,Fall,Thursday,False,8.930066860259293
2024-09-18,64.74654514609101,65.17275075046403,49.5423596791474,61.414157887692,0.0049270633971536,0.0,1011.6137661076004,16.62608917627118,14.914069840421368,233.81013661780435,21.229485007166584,7.871536572200554,0.5255078316697327,Becoming cloudy in the afternoon.,fcst,San Jose,19.143773119372515,77.78596011146182,2.5499447208302657,9.0,Fall,Wednesday,False,9.302524523057857
2024-09-19,73.28790483526306,73.50164645782286,61.2244587193758,65.83458427923445,0.2009411223707044,0.0,1019.5885168802216,66.28308662013049,14.936173644588123,193.349693626559,16.486975233034027,7.297431873314621,0.5380539028337251,Partly cloudy throughout the day.,fcst,New York City,11.03708644472716,76.36532804894016,2.237134451286414,9.0,Fall,Thursday,False,9.137929240957162
2024-09-11,68.5926780469617,68.68696515853846,61.17382040179477,75.8817796040838,0.0083522588416917,0.0,1006.4653786343622,17.489873411509848,15.139492284441989,268.7820409634747,23.934449498095123,9.2339628273936,0.2893962403812823,Clear conditions throughout the day.,fcst,Los Angeles,16.16242669086051,72.27489135646582,3.451629128758152,9.0,Fall,Wednesday,False,9.804456984333603
2024-09-09,77.53176531890101,78.60936772217248,61.10378437416283,55.959003179991946,0.0456802920053615,0.0,1016.0352196632706,36.78892790244476,10.07966695972691,344.80520743754425,29.541512210572865,8.994639740320652,0.235966729296322,Partly cloudy throughout the day.,fcst,Houston,17.046238341845566,79.62221123406724,3.612343002182961,9.0,Fall,Monday,False,9.898929437592995
2024-09-10,71.2808357144512,71.71391085477399,53.90360477749595,57.58177264805395,0.0264818092157106,0.0,1019.6407431344676,2.5581150011066467,11.503698128334817,263.7688406212245,23.038535945462687,5.9551178065258155,0.2368613565974864,Clear conditions throughout the day.,fcst,Philadelphia,21.58860210818912,75.63188441279328,2.24308613831322,9.0,Fall,Tuesday,False,8.878960006652225
2024-09-20,75.8782919731165,76.78730398529099,63.29676826772618,69.1436175776961,0.000225355674441,0.0,1016.9164314518886,24.856524501235036,15.7135481644006,219.01986394300351,18.812163595055814,7.0953495929669925,0.5765553035122168,Clearing in the afternoon.,fcst,New York City,16.695349445283448,77.4618112712698,2.4476718371647657,9.0,Fall,Friday,False,9.364066706010366
2024-09-17,85.41437247680244,86.39926560585576,65.90615332281749,53.31760846649728,-0.0076693403579758,0.0,1012.3219320137232,52.97606436074176,14.90692981944299,220.88453951626988,18.828148391874443,7.166983375172457,0.503242082064098,Partly cloudy throughout the day.,fcst,Dallas,15.775140737398583,87.67669364957104,2.6063061401637837,9.0,Fall,Tuesday,False,10.199566962050124
2024-09-17,69.16759963471613,68.45228104414412,52.00103667043998,55.91153546877137,0.1347745117450091,0.0,1027.079695302311,70.47909732272524,15.59709978446068,226.48810718272588,19.55963621017223,8.260908634517275,0.4801273033440524,Partly cloudy throughout the day with a chance of rain.,fcst,New York City,12.265107893615326,76.5879372660057,3.2712516748241716,9.0,Fall,Tuesday,False,9.645417906082166
2024-09-20,77.54473731473227,79.82414456793589,60.058191343298326,54.436190164519715,-0.0052889715560789,0.0,1016.1411622042276,5.152148793825432,14.973965327415918,198.06284096417895,17.9991601426375,7.0961206444972555,0.5801059400800977,Clear conditions throughout the day.,fcst,Chicago,15.979159996257025,79.08620202407789,2.7031507495998404,9.0,Fall,Friday,False,9.405371942456858
2024-09-11,71.40811048172027,72.6355900889529,57.485725043179926,63.80014134265697,-0.0008317319732702,0.0,1021.770710735242,11.981820217123788,14.782361912375109,255.89463957502292,21.934330242723313,6.02035772862607,0.2436069663765976,Clear conditions throughout the day.,fcst,Philadelphia,21.845937091872475,75.72258394141046,1.994394711340628,9.0,Fall,Wednesday,False,8.844864449883413
2024-09-21,77.23301334408421,78.45774930820075,60.2608752017263,54.41259059278568,0.2447896506766581,0.0,1018.0700673788248,43.06532428137022,14.934403427834532,202.61538602708265,18.580590519237035,7.0204423372620655,0.580954116866781,Becoming cloudy in the afternoon.,fcst,Philadelphia,17.644084548268637,79.25667990771669,3.0022765773831304,9.0,Fall,Saturday,True,9.633648118106702
2024-09-19,73.49322316792673,73.10090127827655,61.377660749826234,66.15440000776192,0.1853016208706893,0.0,1019.472675189874,66.20887845373416,15.127490618227949,186.21935390103744,17.07827627747323,6.71965122883527,0.5512216409031705,Partly cloudy throughout the day.,fcst,New York City,12.579956767266214,76.10040643318271,2.206075214653321,9.0,Fall,Thursday,False,9.08157976220584
2024-09-17,63.68347739034772,65.5099697808498,44.719928187074416,50.82380249270294,-0.0027603624596204,0.0,1011.3529855877658,0.9065883624713236,15.128009715369757,262.9280766057959,23.360489767298738,8.935856916671037,0.5090017199639747,Clear conditions throughout the day.,fcst,Los Angeles,18.53884853801565,78.54311144165706,2.440822728807715,9.0,Fall,Tuesday,False,9.13958742001378
2024-09-21,75.68763688860201,75.759400869532,57.88213202373666,52.91060750815488,0.447772187909869,0.0,1020.0341079820236,35.571030201608906,15.063587587056489,217.7697405072804,18.543994810860028,7.053846308147644,0.6486604244798972,Becoming cloudy in the afternoon.,fcst,New York City,12.39007487832604,77.84495082972356,2.5546136228191676,9.0,Fall,Saturday,True,9.316428343576778
2024-09-15,85.54127075551013,88.93660770390251,70.9297765406351,66.5891705182968,0.0086466934946599,0.0,1011.6951606351914,24.57002151677878,14.987324079502905,263.6972297102275,21.9711863270027,7.663446404234821,0.4287692837401837,Partly cloudy throughout the day with storms possible.,fcst,Houston,17.947474320182803,92.57428196750304,2.838425431185766,9.0,Fall,Sunday,True,11.19512585028773
2024-09-14,86.13108091782443,89.7871039171154,72.52395242137706,69.53117355015476,0.0755682083881508,0.0,1010.0743761406266,40.22864768291383,15.026736812985236,268.98179755300185,23.44057997663583,8.026822652745482,0.3749207960223196,Partly cloudy throughout the day.,fcst,San Antonio,15.146488250044934,91.03379261678076,3.026110256617701,9.0,Fall,Saturday,True,11.129921771197978
2024-09-21,76.91925567255248,75.72472857897314,61.59130881924773,59.57707358913952,-0.0035071250141385,0.0,1019.8124195008326,9.590149094038148,14.969207201965776,186.06933590642743,16.399445006700432,6.878953575877517,0.6133596448925273,Clear conditions throughout the day.,fcst,Chicago,14.58119812656886,77.98798238274357,3.6816959087019927,9.0,Fall,Saturday,True,10.032511560573148
2024-09-14,68.9357015032221,67.76811102318972,55.45557375265448,66.11345663183693,-0.0188186612678126,0.0,1010.6275832109334,8.688753857031717,15.147402296835567,254.73616516418252,21.896105798125735,8.235081789367113,0.4173515786754443,Clear conditions throughout the day.,fcst,San Jose,21.661202299529947,75.08496567137992,3.186381045884697,9.0,Fall,Saturday,True,9.623313179506392
2024-09-14,74.2544320078561,73.3931679725315,60.3502193796958,64.90658662584492,0.0069130109070137,0.0,1022.1225006692862,24.970466511699417,15.18934079986694,250.64459441682135,21.8063453906625,5.957563352645641,0.3966701651409207,Partly cloudy throughout the day.,fcst,New York City,13.92934872438366,75.39399351596926,2.6381821361573157,9.0,Fall,Saturday,True,9.155711489316484
2024-09-19,74.10572041565551,73.1773992871303,61.71804210342821,64.7658606862695,0.1860677505717471,0.0,1018.9857657228806,65.42781265856878,14.705196231844164,199.04993315890243,17.10485139927983,6.960701604369458,0.5654031571810155,Partly cloudy throughout the day.,fcst,New York City,10.987749486650609,76.08642373626869,2.2049293927544733,9.0,Fall,Thursday,False,9.1061823176133
2024-09-14,67.72706174585892,66.85761714861347,62.2637438569645,84.60493152397991,-0.0066229923672702,0.0,1011.2763901492876,21.251373037413565,14.694597616681282,276.8979814051442,22.971595935360316,8.97951610997254,0.3815737633946616,Clear conditions throughout the day.,fcst,Los Angeles,16.301922540633218,67.34724950373597,3.368164533375329,9.0,Fall,Saturday,True,9.636552772611694
2024-09-18,81.64995122490966,83.64086187904667,72.41143961603105,73.31667052206345,0.1641482949754405,0.0,1013.1104869542858,13.005557755157389,14.746550487075377,230.8087234890724,20.445470668792247,6.999306787314563,0.5168237696606302,Clear conditions throughout the day with storms possible.,fcst,Houston,11.487987340691976,87.52246404886476,3.074366504315137,9.0,Fall,Wednesday,False,11.148436967749449
2024-09-10,92.8113236967165,88.70123116299234,40.08536134085925,15.718406717382845,0.0154392258865301,0.0,1006.381947828314,0.2332839437175993,12.426352850524372,282.13590063770783,24.10510775713715,9.118185036194724,0.2489862924689883,Clear conditions throughout the day.,fcst,Phoenix,25.266515697326124,89.7653806279608,2.8811290056105685,9.0,Fall,Tuesday,False,9.475147544422422
2024-09-21,76.82509303004402,76.69103052560858,60.63239267069723,56.47993348418032,-0.0022478402907881,0.0,1021.134794517454,13.57362929205071,15.0457146035851,194.52473419683332,16.65020568106416,6.948675909061371,0.633525251522084,Clear conditions throughout the day.,fcst,Chicago,15.554828187831545,79.35408559652353,3.825330101611344,9.0,Fall,Saturday,True,9.889004481767456
2024-09-12,68.96762144159098,67.19780354936172,55.07152544151249,69.28096064848204,0.0097331108724829,0.0,1007.6329747548214,13.654472275932424,14.988656389065302,264.91864501763115,22.40160275629676,8.003492909037224,0.3137032670954353,Clear conditions throughout the day.,fcst,San Jose,22.35573347823457,74.47114731780398,3.366595158052847,9.0,Fall,Thursday,False,9.8412285968627
